45376774,0,1
19628285,0,0
377766612,1,0
14907290,0.5,1
856777526,0,0.5
425539932,0,0
269565685,0,0
6642152,0,1.5
24985254,2.5,1
36150931,0.5,0
212994199,0,0.5
372313342,0,0.5
112242274,0,0
232349342,0.5,1.5
520129540,0,0
23180108,0.5,0.5
171048749,0,0.5
22883605,0,0
349780055,2,0.5
43074553,0,0.5
107143841,1,0.5
237811793,0.5,0.5
331180650,0,1.0
285900277,0,2
7362112,0.5,0
21500021,0,0
252244783,1,3
774520933,0,1.0
292384508,0.5,0
91687377,1,1
83962380,1,0
521323500,0.5,0
16679406,1,0
119534145,0,0
69735287,0,0
60058069,0.5,2
147609274,0.5,0
804169470,0.5,1
485881875,0,0
633157327,1,0.5
30617592,0,1
116531732,0,0
176966087,0,0
62301604,0,2
413295025,0,1
561738042,2,0
15813051,1.5,1.5
18038399,0.5,0
70772671,2.5,0
392846938,0,1.0
734023002,1,0
29423580,0,3
863420437,0,0
349434644,0,1
43717673,0,0.5
452676875,0,1
320512255,3,0
377735401,2,0.5
748135038,0,0
323436189,1.5,0
66899098,0,0
313598787,1.5,0
85193277,0,0
15478723,0,0
40771982,3,0
580031800,2,2
333854322,1,0.5
56242895,1,0.5
620626919,0,0
34672742,0,0
172262369,0,0
86325296,0.5,0
145658726,0,1
172158627,0,0
379829244,1,1
244398048,1,2.0
551114928,0,0
36261242,0,1
296563793,0,0
417843722,0,2.5
609478086,0,1
193184854,0,1
324719923,0.5,0
183441079,0,0
116367155,1,1
78156907,0,0
219197114,0.5,0
809821040,0,0
492116839,0,0
91611443,1.5,0
255833791,0,1.5
203164660,4,1.0
45924536,0,1.5
297628147,0,0
63697141,1,2.0
423586643,0,0
160209172,0.5,0
94011029,0.5,0
268122632,2.5,0
29911590,1.0,0
200567319,0.5,0.5
157558754,1,1
110829918,2.0,0
243011243,0,0
233955422,0,0
759534468,0.5,0
25058601,0,1
33579625,0,1
139239482,0.5,0.5
9422872,0.5,1
711474468,0.5,0
179655086,0,0
138819670,0,0
74735679,0,1
46655888,0,1.0
331597733,0,0.5
190537948,0,0
439695896,0,2
85642095,3,0
130670862,0.5,0
314353941,0,1.5
131565025,0.5,1
28545962,1,1.5
859378254,1.5,0
903063067,0,0
457105331,0,0
177367089,0,0
301179060,1,0.5
57329671,2,0
491807399,1,0
881117168,1,0
32795104,0,0
426538560,1.5,0
300907487,0.5,1
451953488,1,0
74007925,1.5,0
259397864,1.5,0
825709988,0,0.5
20396831,0,0
16430930,1,0.5
299931237,0.5,1
20846755,0,0
755985451,0,0
233314976,0,0
116512031,1.5,0
205381098,1,1
110596238,0,0
621161326,0,0
239103122,1,1
190589983,1,0
230467128,0,1
281258618,0,1.5
125878446,0,0.5
738333829,0,0
420008910,0,1
194149470,0,0.5
756052177,1,0
118756141,0,0.5
454794483,0,0
205426317,0,1
60799007,0,2
883079210,2.5,1
878966779,1,0
59475498,0.5,0
420621961,4,1.0
259149217,1.5,1
43034734,1,0
122428616,0,1
619579981,0,1
537758360,1.5,0.5
80142163,1.5,0
82921897,2.5,0
64715395,2,1
126937541,0.5,0
16486901,0,1.5
846761749,0,0
232141309,0,0
95811986,0,1
44657083,0,0
396845788,0.5,0
14277764,0,1
199456649,1.5,0
291744913,0,0
184208116,0,0
289353817,0.5,0
420012254,0,0.5
382288539,0.5,1
226767148,2,1
274948771,0,0
20019959,0,1.0
35690490,1,0.5
355395464,1,1
135312123,0,0
112242738,0,1.0
625212603,0.5,0
298440405,0,1
30441970,0,0
478437843,0,0.5
632099981,0.5,0
360113523,1,0
16703610,1.5,0.5
14117658,0,0.5
844437114,1,0
489599912,0,1
860082804,0,1
399537756,1,1
22939055,0,0.5
222821144,0,1
75208551,0.5,0
153847605,0,0
261366662,0,0
21739174,0,0
218989500,0,0
204110104,1,0
308036081,0,0
224813298,0,1.0
736203206,3,0.5
197705885,0,0
29874940,0,0
36159206,1,0
370443852,1,0
194657456,0,0.5
32405433,0,1.5
34189858,1,0.5
371539066,1,0
725097192,0.5,1.5
20769497,3.0,0
21304401,0,0
389711492,1,0
312108161,1.5,0.5
334711362,1.0,1.0
834501660,0.5,1
818033846,1.5,0
550491519,0,1
602105244,0,0.5
62296233,1,1
255049159,0,0
573458309,0.5,0
705599414,0,2
24641493,0,0.5
308557029,0,1.5
630788531,0,0.5
15360135,0.5,0.5
19325303,0,2
22598852,1,0
104552134,0,0.5
58147114,0,0
103370460,0,1.5
840772320,0.5,0
259812393,0.5,0
124438419,1,0.5
22875103,1,0
19441495,0,0
292987206,0,1
91898236,0,0.5
37536623,0.5,0
913180375,0,1
21040518,1,2
414234219,1,0
246942066,0,0
103727321,0,0
494840971,1.5,0
448007699,1,0
212536414,0,0
200531516,1,0
919397594,0.5,0
157996715,0,0.5
611607512,3,0
246146090,0,0
250527408,1,0
453783829,1,0
616388189,1.0,0
321359316,0,0
73840916,1,1
808529245,0.5,1
412604017,0,0
348710864,1,0
380071364,0.5,0
256822795,1,0
135357228,0,0
14397300,1,0
347786893,0,0
31287710,0,1.5
41141263,0.5,0.5
218361802,0.5,0
11866582,0,0.5
32208449,1,0
483425076,0,0
72700783,2,0
229287237,1,0
875284478,2.0,0
80414873,1,0
256623717,0.5,0
471587348,1,0
117402488,0.5,0
103300627,0,0
31136822,1.0,0
322316026,0,0
56168587,0,0
234785160,0,2
61830970,1.5,0.5
25176693,0.5,0
24783177,0,1
589635444,0,0
331239538,0,0
457238151,1,0
154025099,0,0
348206634,0,0.5
549668547,0,0
246560691,0.5,0
269893271,0,1
114048457,0,0.5
173939580,0,1
22223989,0,1.5
19564719,1,0
20316713,1,0
436666628,0.5,2
475023158,1,1
459496617,0,0
106587867,0,0
254373775,0,0
226686561,0,0
734956214,0,1
363983921,0,0.5
145858174,1.0,1
37473785,0,0
116342427,1,0
309599148,0,0.5
789574748,0,0.5
278368190,0,0.5
272253355,0,0
97025481,0,0
346359965,1,0
880490995,0,1
125207211,0,0
274313396,0.5,1.5
252184079,0.5,0
432835692,0,0
333226074,0,0
823574732,0.5,1
563441482,2,0
632798904,1.5,0
190100450,3,0
44475848,0,0
220157982,0,3.5
308422062,0,1.0
525795874,1.0,0.5
32935357,0,2
306452173,0,2
592689646,0,2
386988051,0,0
24440612,0,0
265691697,1,1
350253480,2,0
437025177,2.5,0
632301127,0.5,0
33218403,0,2
342814879,0.5,0
763814822,0,1.5
478080067,0,2
128039846,0,0
341673590,0,0.5
21921308,0,0
69449995,0,0
337413099,0,0
488981600,0,0
98566934,0.5,1
429958162,0,1
811880264,1,0
95316744,2,0
839778314,1,0
184248316,0.5,0
21109802,1.0,0
54047560,0,2
386000905,1,0
57520088,0,0
190890578,0,0
913668780,0.5,0.5
701213341,0,1.0
96598767,0,1
538389721,0,0
382947576,0,0
168823250,0,0.5
556558452,0,0
458904936,0,1
910303874,1,0.5
32440213,0.5,0
834009588,0,1
589234045,0.5,0
27377495,1,0
73688894,0,0.5
404573093,2,1
23988681,0.5,0
159147450,1,0
103997572,2,0
37977131,0,0
64075225,0,0
176586705,1,0
29353909,0,1.0
18483943,0,2
440999140,0,0.5
96693957,0,0
19856460,0,1.5
103658738,0.5,0
468575511,0,0
309882940,2,0
36365161,0.5,0
80267271,1,0
151848500,1,0
322877984,0,0.5
41371352,0.5,2.5
345600972,1,1
627694566,0,0
312684498,0.5,1
210846194,0,0
19848814,1.0,0
21704625,0,1
301072249,2,0.5
177212631,1,1
898902534,0,1
137909826,0.5,0
871881523,0.5,0
40278533,0,0
372060908,1.5,0.5
27294240,0,0
549385188,0.5,1
868826611,1.5,0
295327788,0,0
343663239,0,0.5
95250301,1,0
725029934,0,0.5
50748862,0,1
333254035,0,0
353065830,1,0
134634350,0,1
291517868,0.5,3
628394165,0.5,1
450123676,0.5,1
435005249,0,0
16303811,1,0
296231651,0.5,1.5
25212869,1,0.5
529157465,0,0
378921178,2,0
286978450,1,0
435005328,0,0
447112339,0,0.5
910582770,1,0
451270022,0.5,0
859446558,0,0
154952064,0,0
58062052,2,1
186725528,1.5,0
68896294,1.5,0
102831276,1,1
465252601,0,0
326350365,0,0
307795787,0,0
561764331,0,0.5
25605842,0,0.5
830926230,0,1.5
713736564,0,0
630169264,1,0
393634296,0,1
236071024,0,0
308600029,0,0.5
32428821,0,2.0
142862073,0.5,1
189938587,0,1
237195177,1,1
567833899,0,0
39287089,0,0
71057098,1,0
288539548,0,0
625290162,1,1.0
242772385,0.5,0
56019726,0.5,0
497330164,1,0
863418842,2.0,0
316682348,0,0
30356060,0.5,0
119356091,0.5,1
463474497,0,0
277745843,0,0
627666242,0,0
760984232,0.5,1.0
42562594,1.0,1
310684049,0.5,0
505074741,0,2
234122385,0,3
113343576,0.5,1.5
23084642,0,0
30131418,0,1
21621536,2.5,0
70431169,0,0
272497967,2,0
300218112,0,1
220049534,1.5,0
14544114,0,1
386339767,0.5,0
337897192,0,0
15136066,0,0
137488457,0.5,0
23281325,1,0
212811579,0,0.5
537827980,1,1
230956223,0.5,0
212478494,0.5,0
579927031,0,0
141314612,1.5,1
376981608,2,0
601325640,1.5,0
39938577,0,0
261942879,0,0
423131587,0,0
33418535,0.5,0
206163846,1,0
833792881,0,0
231316097,0,0
304816825,0,0.5
378942749,0.5,0
304550796,1,1
349645478,0,1
832593001,0.5,0
611878880,0,0
80698853,1.0,0
563292872,0,0
480700524,0,1
313094281,1,1
355761363,1,1
208650841,0,0.5
389008717,1,0
275725536,0,0
253323705,0.5,0
898066568,0,0
131530690,2.0,2
893780286,1,0
163657689,0,0
358627222,0,0
356096493,1.0,2.5
789902970,1.5,0
618426979,0,0.5
17977496,1,0
112154250,1.0,2
143023301,0,0
18269126,1,1.5
95931768,0.5,0
325825383,0,0
414587973,0.5,2.0
339768738,0,0.5
805564027,0.5,0
459083339,1,0
218675336,0,0
172418562,0,0
91316071,1,0
59260149,0,1.5
816003248,0,0
71666327,0,0
174036584,0.5,0
55466141,0,0
58697306,0.5,0
339233642,0,0
261217625,0.5,0
41083372,1.5,0.5
552995324,0,1.0
232665993,1,1
255879714,0,2
330956702,0,0
146368615,0,0
24771953,0,1
38648064,0,0
428863861,0,0
756035850,0,0.5
262958531,0,0
109000595,0,0
533611263,0.5,0.5
706679082,1,0
530790399,0,1
224830145,0,0
393130368,0,0
309295094,0.5,0
57722050,0.5,0
634501732,1,0
50538947,1,0
130939432,0.5,0
166672416,0,0
420538325,0.5,0
61668335,0,0
368012531,1,0
177660563,0,0.5
31351921,0,0
304208042,0,1
176843166,0,1
411880983,0.5,0
56519468,1,1
359767028,1,0.5
227196479,0.5,1.0
25411971,1.5,0
73661811,0,1
409689806,0,0
68647111,0,0
255909679,0,0
262312880,0.5,0
89166595,0,1.0
380970162,0,1
114389835,0,0
190709679,1.5,0
21480879,0,3
396691373,1,0
64265897,0.5,0
38979701,1,0
76150873,0,1
153685799,1,1
294818012,0.5,0
537295332,0,0.5
217217888,0,0.5
41918331,1.5,0
75341200,0,0
333015787,1,1
357856815,0,1.5
81338573,0,1
22447417,0.5,0
321559766,2,0.5
277019397,0.5,3
40355349,0,0.5
544694535,1,1
44730173,2.0,1
216834200,2.5,0
25356575,1.5,0
243975343,0,0
32868607,2.0,1
107841706,0.5,1
133147090,0.5,0
24718047,0.5,1
363139446,0,1
219593011,1,0
67719080,0,0.5
308878076,0,0
20665019,0,1.5
95182392,0,0.5
59804598,1.0,1.0
242182716,0,0
37754584,0,1
57316859,0,1
280956666,0,2.0
91921550,0,1
17645971,0,0
701110447,1.5,0
24647492,3.5,0.5
262477066,1,0
83613038,0,0
173723443,0,0
262244830,2,0
261890798,1,0
498596220,1,1
60464946,0,0.5
167566673,1,0
418839256,0,0
569773239,1,0.5
560091707,0.5,1
46777681,0,1
44426393,2.5,0
553798181,0.5,0
619595133,0,0
225041692,0.5,0
143595094,0.5,0
16190478,0,0
330460996,1,2
314342532,0.5,0.5
22660780,0,0
517854519,0,0
83997859,0,1
160666142,0,0
633121891,0,1
351312233,0,0.5
518143314,0,0
392895312,0,0
373660341,0,0
756820884,1.5,0
220228167,1,0
197288408,0,0
2216901,0,0
158964425,0,2
24144230,0.5,0.5
300389715,1,0
622113107,0,0
295206969,0,0
46527860,2.0,1.0
223462686,0,0
197274769,0,0
305240085,0,0
27474555,1,1
236186947,0.5,0
509532946,0,0
117259953,2,0.5
336158171,1,0
221007349,1,0
58767089,1,0
15077962,0.5,0
40859723,0,0
25326580,0.5,0
575951198,0,0
243321943,0,1
397927916,0,1
45632476,0,1
364705735,0,2
404580628,0,0
265667183,1.0,0
464917149,0.5,1
233216401,1,0
15906474,0,1
213305554,0,0
250808124,0,0
899030545,0,0
17071298,0.5,0
568251089,1,0
623536596,0,1
740976463,0,0.5
419023420,1,1.5
286028314,1,0
56656021,0,0
34401265,0,0
487535540,1,0.5
38364173,0,0
597012773,0,0
535548884,0,2.5
17975115,0,1
28212503,0,0
568722348,1,0.5
320275792,1,1.0
290909269,3,0
78783575,2,0
23662873,0,0
290508716,0,0.5
34163148,0,0
442327472,1,1
164619501,1,0.5
50823546,3,1
200367404,2,0.5
54538669,0,0
363794071,0,0
555619109,1,1
330524638,0,0.5
278973251,0,0
137866572,1.5,0
847975069,0,0.5
442127523,1.5,0
156801080,0,0.5
221489440,0.5,0
44399968,0.5,0
44915853,2,0
303169096,0,1.0
257445718,0,1
23561062,0,0.5
332494116,1.0,2.5
19433841,0.5,0.5
555470770,0.5,0
256364297,0,0
605663973,0,0
26824615,0,0
189011730,1.5,1
233461180,0,0
555128107,0,0
415099284,2,0
103404767,0,0
204178467,0,0
25229696,2.0,0
22751901,0.5,1
811562466,0.5,0
520571793,0,0
225974582,1,0
335145138,2,0.5
185302851,1.0,0
592318606,0,0
388672317,0,1
31060607,0,0
591989320,0,0
920343530,1.0,1
368978292,0,0.5
404300552,2.5,0
17727191,0,2
374509526,1,1
22148083,0,0.5
730626746,0,0
121439460,0,1
467918787,0,0
732163693,0,0
631905414,0,1
18129013,0,1
297210666,0,0
49917562,1,0
123138210,0,0
378589829,1.0,0
16392349,1,0.5
240902611,0.5,0
449945861,1,1
61776465,0,0.5
258972408,0,0
244330227,0.5,1
19453492,0,1
385047220,0,2.5
240018726,0,0.5
120332676,0,0
27934142,1.0,0.5
61158365,0,2
94159639,0.5,0
867301861,0,0
304245531,0,0.5
302369855,1,0
140204783,0,1
55085253,1.0,0
201761320,0,1.5
39169243,1,0
918750613,0,0
64433236,0,0
24447072,2,1.5
568654490,1,0
225659022,0,0.5
25091832,1,0
222166228,0,0.5
19227029,0,0
24485461,0.5,0
109155509,0,0
87733839,2,0
276874051,0.5,1.0
450938196,0,0
290355805,0,0
19022544,0,0
47459436,2,0
74863916,0,0
120537835,0.5,1.5
179790972,1,0
172672339,0.5,0
848261006,0,1
189470083,4,0.5
348023351,0,0
732494773,1,1
22741110,0,0
23781317,1,0
833502792,1,0
414219835,0.5,0
52160078,0,0.5
41779605,0,0
320343319,1,0.5
130233943,1,1.5
292562333,0,1
72623748,1.0,0
155786685,2.0,0
398934359,0,0.5
99629769,1,0
85938622,0,0
112266466,0.5,0
205760508,0.5,0
142521950,0,0
204799837,0,1
144123096,0.5,0
24698721,1,0
52578379,0,0
234162019,0.5,0
292570360,0,0
722319432,1,0
303919573,1.0,0
18294926,0,1.5
559089972,1,0
260548094,0,1.0
106130839,0,1
71919090,2.0,0
528357365,1,0
21522718,1,0.5
561721907,1,0
533402213,0,0
85985243,0,2
109609456,0,0
14532006,0,0
592370410,1,0.5
90461287,0,1
349592956,0.5,0.5
36313003,0,1.5
158658704,2,1
40069904,2,0
17513248,2,0
23023879,1,1
422156688,1,1.0
449471487,0,1
29739264,1,1.0
260721639,0.5,0
465136310,1,2.5
53856943,1,0.5
44648024,0,0
48813357,0,1
462313149,0.5,1.5
22621561,0,0
33527531,0.5,1
141635420,0,0
158976584,1,0
601485921,0,0
26649654,0,0
15368227,2.0,0.5
374251206,0,0
378241244,1,1
357014547,0.5,0
22455512,1,0.5
19333338,3,1
36684594,0,0
562598887,0,0
579255999,0,0
764599298,0,0.5
53332391,0,0
236388495,0,1
431267366,0,0.5
17134268,0,0
201950920,0,0
629527325,0,0
52619255,0,1
186820712,0,0.5
292703481,0,0
39547317,1.5,0
296037087,0,0
882045798,2,0
636753691,2,0
19017571,0.5,0
282962709,0,0.5
564239094,0,0
26616566,1,0
60639764,0,0
305407992,1,0
418126415,2.5,0
346347484,0,0
562332180,0,0
21013856,2.5,0
484918152,0,1
376834713,0,0.5
172806519,0,0
115007248,0,0
83932732,0,0.5
115466313,1.5,0
363908305,1.5,1
14624453,0,2
297750031,0,0
340067108,1,0
546216419,1.5,1.0
179161311,0,0.5
