19713261,2
178069140,1
233809950,0
21889970,0
55120397,0
441305852,2
201645170,2
785067278,0
360300704,0
19141170,-1
104617755,-1
294992214,0
443001054,1
51003218,2
267185076,0
279604702,-1
323449430,-1
217358836,0
461583455,0
302256936,0
32473230,0
78507578,3
21469334,0
187529146,3
453334818,1
325282895,0
734672306,1
721359823,0
825385008,1
75820369,-1
38312091,1
901156718,-2
17688130,0
164553415,1
19600782,0
30842071,1
19885888,0
575327469,0
343369551,2
16546502,0
231460822,0
185312766,0
241645179,2
553144606,0
563632286,1
22010367,2
316509229,0
65009616,1
269135285,0
466358568,1
19752186,2
408162626,0
11096152,0
83886696,0
328162538,0
15055813,0
19556827,1
448608629,-1
44643163,0
29235378,-1
62720785,1
17175213,0
531454987,0
415705011,0
10115042,1
838709322,0
807292394,1
452339121,-1
29583575,-1
355114030,0
253451276,0
491714558,-1
135616590,0
190527172,0
179199663,1
86186700,1
896479644,0
20378496,0
184270826,2
58488504,0
178634171,0
285343906,0
35952250,-2
357485136,0
90443136,-1
102393255,0
416024819,0
17544628,0
535941624,0
120173271,0
48292678,1
262059398,1
317801897,1
63958704,0
259793958,0
134569530,0
289777042,1
246926983,0
22151523,-1
146202708,0
22678872,0
23286019,-1
626312773,0
41059840,2
23698611,-1
115766642,1
88129701,2
523792960,0
496092613,0
228232137,0
282035482,1
93170752,0
363644103,0
68765239,0
145367514,0
66786179,2
488086370,0
54756059,0
40790105,-2
18894186,0
48381079,-2
465357466,0
42026170,0
184118837,2
369223772,2
423890448,0
14825822,-1
164236719,2
16596656,0
501275820,2
366751482,0
240220045,0
121020885,0
238865611,4
64421894,-1
80925812,-1
47909662,-1
733817984,0
446623716,2
52636145,0
723470298,2
330820589,3
85435834,0
81336940,0
19985591,0
36702301,1
333453752,-1
17156984,0
51935262,1
398996399,0
37344466,0
191408681,1
16782697,0
344839662,0
388219813,0
511191300,0
27942809,1
347564651,0
345964231,0
422984124,0
355816525,0
31345791,0
205776964,0
834463226,1
470512223,0
293472673,-1
211352628,-1
97967826,0
460620455,1
138386729,0
34394945,1
74970409,-1
393967927,2
122861948,1
93989578,-2
365101830,1
195348865,0
17938918,-1
139409901,3
214355331,0
61771813,0
851106050,0
15638273,1
97031860,1
249290559,0
382306670,1
39084221,1
229665860,0
208086916,0
503990811,-1
261110915,3
410707247,-2
40513090,1
248813520,0
152556346,0
74368195,1
238325886,2
79762134,0
70279660,0
36168191,0
152914053,-1
314029335,0
118845439,1
26023796,1
2557521,-1
635906752,2
216498618,0
310092958,0
21743620,1
244126934,0
471616892,0
152725797,0
603153143,1
255980165,1
57772652,0
270087140,4
406708872,0
157318608,0
890056074,0
476697478,0
227312507,1
201736162,0
182206138,0
377096768,-1
234463012,1
216779572,1
98050374,2
55325634,1
133458266,1
371264773,0
46438367,0
380851715,0
302595031,1
69434244,-1
136964211,1
615725532,1
21902555,0
283205132,-1
805661868,0
62601419,-2
544197180,-1
16207206,1
361477644,0
269510229,1
144487314,2
151693199,0
1375821,0
16064402,0
122586477,1
362385142,0
333399199,0
413586409,1
538274714,1
524468922,2
157724066,0
64754919,0
389045894,2
63842843,1
505328730,1
17426085,-1
88336254,1
220164484,-1
278573113,0
33698488,-1
26904707,1
545754044,-1
121244566,1
64220772,-1
33000095,-2
219913533,3
26340979,3
54645979,3
245106077,0
430067171,0
18328219,0
160371712,0
836672016,1
565461245,-1
16365686,0
323473334,0
458073266,0
563422356,1
29014549,1
421377752,3
164758862,0
32697466,-1
45630289,0
197184541,3
182632134,-1
144494577,0
168699590,0
28419309,2
33502543,0
305552952,0
521770022,0
44202254,-1
280976916,0
212277484,0
466941744,0
475509179,2
18203522,0
846332208,0
293475378,1
100397620,1
558249357,1
23284463,0
377333842,-1
896275141,-1
629088425,0
459727938,0
359839336,2
253992381,-1
95340913,-1
251485806,3
156095474,0
127141063,0
294148255,-2
208639914,-1
172443272,1
352519863,-1
438212131,2
44231653,0
132001343,2
182015425,-1
346430910,0
270379514,1
16099955,1
417087119,-1
346283691,0
26140245,0
105891984,0
370793579,-2
232346855,1
55963708,-3
798660487,0
14469058,0
34239637,0
28526179,0
351678549,1
887901084,-1
498268108,3
208776992,0
271860573,1
103968262,0
54746706,-1
120461734,0
765010741,0
267635540,-1
180174107,0
216892059,1
544792764,1
372470212,0
32147230,1
426440143,2
36960270,0
223630163,3
140995431,1
309159428,0
25418063,1
881674926,0
165308861,0
119266086,-2
25003901,0
100384559,0
151556858,0
434600082,0
289378751,3
619575390,0
47118147,1
747406040,0
36295355,0
632385205,3
31272096,0
327448861,1
860274984,0
43068480,0
34748895,0
176484349,1
20403805,-1
334864399,0
209764752,0
207002102,0
321447685,1
524023176,0
348993586,0
73294183,0
135026662,1
193266648,-1
109193836,0
554748707,1
175690818,0
84123469,2
250488005,0
85344595,0
32615364,0
52453035,1
242633627,1
100166568,0
303509036,3
336423229,2
504204468,0
59417075,1
610413207,0
151218587,0
252262828,0
110491117,0
387142110,-1
18638403,1
355051509,0
230874736,0
311706699,-1
271582975,-1
26572941,-2
151565525,0
42478391,3
27134028,0
94036160,2
105693303,3
168264957,0
100702708,0
268760950,1
301671545,1
57388924,-1
281275242,1
307564259,1
16157222,-1
174442778,2
43149343,1
602402520,2
157341374,2
240896171,2
284213142,1
149415443,0
25115549,1
274198545,-1
71755705,1
355624975,0
20077497,0
33944823,0
599000933,2
255850816,0
202670194,0
22684136,0
198270143,-1
235341109,0
869996408,0
75118411,-1
715337203,-1
169540715,4
471539916,2
543962166,1
565910644,3
61243718,3
22188352,-2
209853013,1
208589659,0
915918421,1
20063830,1
553372405,0
420143192,1
255060120,1
437851930,0
535537562,1
334851691,0
14817982,0
326705760,0
59796215,-1
22542097,0
165841966,0
261836654,0
15825389,1
98843123,-1
220718206,0
67555486,-4
494386855,0
25985436,0
19878062,-1
24285353,0
44021117,-1
391442401,1
44260055,0
438140992,1
18509396,0
78371334,0
218322629,-2
21480871,0
243688903,0
59802847,0
38606708,3
27017792,1
420390744,0
582997451,-2
154496210,2
608608077,0
16474992,0
156942724,2
26778990,1
562543331,-1
329502489,0
546244454,1
547313098,0
267125215,0
72097314,-2
471320306,0
342816667,3
271946326,0
22518658,0
888246984,0
379984862,0
31157267,0
260425969,0
71529650,1
51615503,1
395299381,0
242341937,3
441386611,-1
292839266,-2
23657275,-1
165404022,1
84760043,0
17918823,0
84403027,0
459720298,0
33251123,1
49433279,0
16454878,1
307276586,-1
107366752,0
230534730,0
21108073,0
203092436,1
43543311,-2
56570462,0
140156243,-2
21775310,-2
15363135,0
53715716,0
359439641,2
873262134,0
2605681,0
828019453,2
622172274,1
28646476,3
224834039,0
353034051,1
233314876,1
60185524,2
131042222,0
105243350,-1
322048467,0
61903760,-1
624790220,0
553085360,0
248604309,1
228161695,0
20668288,2
467664117,0
108594490,1
38063632,0
190284306,1
330378192,1
344730431,0
529691221,0
27471983,0
74622227,1
395832501,-1
361434318,0
47830714,2
398467501,0
40098249,0
348590880,0
16380085,2
106537425,0
111926646,3
27615701,-1
24741724,1
286178742,2
115724488,2
25446006,0
181141322,3
829011518,-1
46582425,0
811894560,0
169900990,0
280142287,1
211636146,1
383627740,1
615354091,1
384957880,0
317422804,1
28459537,0
326685988,1
177642227,0
569234485,0
271877284,0
27446191,1
237958347,0
276090196,2
32943506,0
176170199,0
220844331,1
207249091,0
519547391,0
252969400,0
26461976,1
197501093,0
112327710,1
655053,1
277604091,-2
258522501,0
46254795,0
611533678,2
113264230,0
223748378,-1
18009951,-2
19458579,-1
252122839,0
49889838,-3
888149516,-1
125586861,0
392000020,0
16689815,-1
135038126,1
57501454,0
424413201,0
815590844,0
368494809,0
215693870,0
23542054,1
23399626,3
95596651,0
343275114,2
537549311,3
6107552,1
463882558,0
503369664,0
107426842,0
824746536,1
190105242,1
116848357,-1
29965222,0
146486811,0
308212041,0
313598778,-1
300606011,0
48572467,-1
743515699,-4
277757103,0
284485129,2
14871463,0
362885872,-1
303738017,1
624394504,1
279797110,0
451588562,1
278457615,1
172589611,0
575664475,0
89385794,0
353242188,-1
339957840,1
171577231,0
29220883,1
26037831,-1
390765318,-1
317208333,2
56113402,1
365892125,0
448527756,1
137068326,0
486550931,-1
460420908,2
601817433,1
300627275,2
570360944,0
142707479,0
551317528,0
245172868,0
89462937,0
35171484,1
21131478,0
20674601,0
444874151,0
316873391,1
160862414,0
838327554,0
185243427,-1
247816551,-1
499200809,1
256214746,1
30869958,1
92147749,0
169484369,-1
83478870,2
11672562,-1
150146062,-1
21325072,-2
52778443,1
304917066,-1
734781128,0
216599676,0
327454458,1
20767246,0
310626016,0
100101797,-2
26392253,3
281750234,0
51843476,-1
114946688,-1
34564719,1
237849456,1
346775568,-2
174664473,4
197837325,1
436975790,1
14354316,0
165921775,2
348691527,-1
261308644,-2
9802132,-1
330934596,0
219249219,0
13583852,-1
99638306,2
17644917,0
596835369,-1
85352200,1
333044984,0
130309794,0
385220242,1
281284219,1
222262712,0
203415322,0
214591882,0
298436056,1
323607472,1
55922730,0
180730071,0
16204159,0
339186777,0
397084214,0
117708301,2
271842801,1
81902902,0
265518974,0
483970346,-2
437122325,0
329989006,-1
127678880,-2
187664437,-1
76359660,1
322293778,0
383623151,0
45255744,1
220304410,0
557714177,2
326173340,2
138301329,0
23378312,1
64619995,0
96820126,-1
18653699,0
282545278,1
248771260,0
618167552,1
66151059,-1
19657772,0
109768876,2
257318870,0
23452662,-3
180479383,-1
118512312,-1
73760387,-1
20979547,2
50685819,1
20331728,-1
20923316,2
520321426,-1
619572626,1
88332945,1
19987409,-1
226842379,0
5934312,2
72779300,0
37784018,0
58548885,0
158419467,0
175173613,1
346219253,2
72759711,1
299454853,-1
68201798,0
341854028,0
130399292,0
56831972,0
67337136,2
19948562,3
235637838,-1
156070785,0
40263212,1
534906051,0
311895841,1
417539018,0
19071523,0
55451942,-1
106534876,0
50289901,-1
27826516,0
177490043,2
19903140,0
238001932,0
158833342,0
31645282,-1
406604133,1
37690820,2
307960536,0
23164098,1
111004560,0
471443909,1
33474308,0
76714475,-1
156486999,0
78154978,1
407468109,0
623205262,1
346996966,-1
350096289,0
846602677,1
92429661,0
23870869,2
299505496,1
9648142,0
337926323,2
160085181,-1
321122648,0
70620140,1
81447140,2
709707654,1
36975483,-1
96150163,0
33438978,-1
119443988,0
325360751,0
187482894,1
47208627,1
40539386,0
67229965,-1
208013858,1
134293562,1
23057416,1
490059330,-1
306706460,1
140615143,0
